session,rcid,importantvote,date,unres,me,nu,di,hr,co,ec,yes,no,abstain,descr,short,unres_title
41,2952,0,10/6/1986,R/41/13,0,0,0,0,1,0,149,0,3,Information from Non-Self-Governing Territories transmitted under Article 73e of the Charter of the UN,"NON SELF GOVERNING TERRITORIES, INFORMATION","R/41/13NON SELF GOVERNING TERRITORIES, INFORMATION"
41,2953,0,10/6/1986,R/41/14,0,0,0,0,1,1,125,11,15,Activities of foreign economic and other interests which are impeding the implementation of the Declaration on the Granting of Independence to Colonial Countries and Peoples in Namibia and in all other Territories under colonial domination and,"SELF-DETERMINATION, ECONOMIC IMPEDIMENTS","R/41/14SELF-DETERMINATION, ECONOMIC IMPEDIMENTS"
41,2954,0,10/6/1986,R/41/15,0,0,0,0,1,0,119,4,28,Implementation of the Declaration on the Granting of Independence to Colonial Countries and Peoples by the specialized agencies and the international institutions associated with the UN,"SELF-DETERMINATION, IMPLEMENTATION","R/41/15SELF-DETERMINATION, IMPLEMENTATION"
41,2955,0,10/6/1986,R/41/16,0,0,0,0,0,0,101,0,43,"Requests that the two parties to the conflict, the Kingdom of Morocco and the Frente Popular para la Liberacion de Saguia el-Hamra y de Rio de Oro, to undertake direct negotiations, in the shortest possible time, with a view to bringing about a",WESTERN SAHARA,R/41/16WESTERN SAHARA
41,2956,0,11/2/1986,R/41/30,0,0,0,0,1,0,121,1,23,Question of the Comorian island of Mayotte,"COMOROS, MAYOTTE","R/41/30COMOROS, MAYOTTE"
41,2957,1,11/2/1986,R/41/31,0,0,0,0,0,0,94,3,46,Urgently calls for full and immediate compliance with the Judgment of the International Court of Justice of 27 June 1986 in the case of Military and Paramilitary Activities in and against Nicaragua in conformity with the relevant provisions of,"NICARAGUA, ICJ RULING","R/41/31NICARAGUA, ICJ RULING"
41,2958,1,11/4/1986,R/41/33,0,0,0,0,0,0,123,20,11,The situation in Afghanistan and its implications for international peace and security,AFGHANISTAN,R/41/33AFGHANISTAN
41,2959,0,11/4/1986,R/41/34,0,0,0,0,0,0,145,2,5,"Calls upon all States that have not done so to become parties to the United Nations Convention on the Law of the Sea and to ratify, confirm formally or accede to the Agreement relating to the implementation of Part XI of the United Nations Conv",LAW OF THE SEA,R/41/34LAW OF THE SEA
41,2960,0,11/2/1986,R/41/35A,0,0,0,0,1,0,130,8,18,"Reaffirms its full support to the people of South Africa in their struggle, under the leadership of their national liberation movements, to eradicate apartheid totally","SOUTH AFRICA, LIBERATION MOVEMENTS","R/41/35ASOUTH AFRICA, LIBERATION MOVEMENTS"
41,2961,0,11/2/1986,R/41/35B,0,0,0,0,0,0,126,16,13,Calls upon the Security Council urgently to take action under Chapter VII of the Charter of the United Nations with a view to applying comprehensive and mandatory sanctions against South Africa and urges the Governments of the United States of,"SOUTH AFRICA, SANCTIONS","R/41/35BSOUTH AFRICA, SANCTIONS"
41,2962,0,11/2/1986,R/41/35C,1,1,0,0,0,1,102,29,26,"strongly condemns the continuing and increasing collaboration of Israel with the racist regime of South Africa, especially in the economic, military and nuclear fields;","SOUTH AFRICA, ISRAEL","R/41/35CSOUTH AFRICA, ISRAEL"
41,2963,0,11/2/1986,R/41/35D,0,0,0,1,0,0,145,2,10,Programme of work of the Special Committee against Apartheid,"APARTHEID, COMMITTEE","R/41/35DAPARTHEID, COMMITTEE"
41,2964,0,11/2/1986,R/41/35E,0,0,0,1,0,0,131,0,24,Support for the work of the Commission against Apartheid in Sports,"APARTHEID, SPORTS","R/41/35EAPARTHEID, SPORTS"
41,2965,0,11/2/1986,R/41/35F,0,0,0,0,0,0,136,5,15,"Requests all States concerned, pending a decision by the Security Council, to adopt effective measures and/or legislation to broaden the scope of the oil embargo in order to ensure the complete cessation of the supply and shipping of oil and pe","SOUTH AFRICA, OIL EMBARGO","R/41/35FSOUTH AFRICA, OIL EMBARGO"
41,2966,0,11/2/1986,R/41/35H,0,0,0,1,0,0,149,2,5,Concerted international action for the elimination of apartheid,"APARTHEID, ELIMINATION","R/41/35HAPARTHEID, ELIMINATION"
41,2967,1,11/5/1986,R/41/38,0,0,0,0,0,0,79,28,33,Declaration of the Assembly of Heads of State and Government of the OAU on the aerial and naval military attack against the Socialist People's Libyan Arab Jamahiriya by the present United States Administration in Apr. 1986,"LIBYA, U.S. AGGRESSION","R/41/38LIBYA, U.S. AGGRESSION"
41,2968,1,11/5/1986,R/41/39A,0,0,0,0,1,0,130,0,26,Situation in Namibia resulting from the illegal occupation of the territory by South Africa,"NAMIBIA, OCCUPATION","R/41/39ANAMIBIA, OCCUPATION"
41,2969,0,11/5/1986,R/41/39B,0,0,0,0,0,0,133,0,25,Implementation of Security Council resolution 435 (1978),"NAMIBIA, S.C. RESOLUTION 435","R/41/39BNAMIBIA, S.C. RESOLUTION 435"
41,2970,0,11/5/1986,R/41/39C,0,0,0,0,0,0,151,0,7,Programme of work of the UN Council for Namibia,"NAMIBIA, U.N. COUNCIL","R/41/39CNAMIBIA, U.N. COUNCIL"
41,2971,0,11/5/1986,R/41/39D,0,0,0,0,0,0,135,0,23,Dissemination of information and mobilization of international public opinion in support of the immediate independence of Namibia,"NAMIBIA, INFORMATION","R/41/39DNAMIBIA, INFORMATION"
41,2972,0,11/5/1986,R/41/39E,0,0,0,0,0,0,152,0,6,UN Fund for Namibia,"NAMIBIA, U.N. FUND","R/41/39ENAMIBIA, U.N. FUND"
41,2973,0,11/3/1986,R/41/40,0,0,0,0,0,0,116,4,34,Question of the Falkland Islands (Malvinas),FALKLAND ISLANDS,R/41/40FALKLAND ISLANDS
41,2974,0,12/3/1986,R/41/41A,0,0,0,0,1,0,90,24,34,Implementation of the Declaration on the Granting of Independence to Colonial Countries and Peoples,"SELF-DETERMINATION, IMPLEMENTATION","R/41/41ASELF-DETERMINATION, IMPLEMENTATION"
41,2975,0,12/3/1986,R/41/41B,0,0,0,0,1,0,144,3,9,Implementation of the Declaration on the Granting of Independence to Colonial Countries and Peoples,"SELF-DETERMINATION, IMPLEMENTATION","R/41/41BSELF-DETERMINATION, IMPLEMENTATION"
41,2976,0,12/3/1986,R/41/42,0,0,0,0,1,0,148,2,7,Dissemination of information on decolonization,"INFORMATION, DECOLONIZATION","R/41/42INFORMATION, DECOLONIZATION"
41,2977,0,12/3/1986,R/41/43A,1,0,0,1,0,0,121,2,21,Implementation of the recommendations of the Committee on the Exercise of the Inalienable Rights of the Palestinian People in A/40/35,"PALESTINE, RIGHTS COMMITTEE","R/41/43APALESTINE, RIGHTS COMMITTEE"
41,2978,0,12/3/1986,R/41/43B,1,0,0,1,0,0,125,3,18,Work programme of the Division for Palestinian Rights,"PALESTINE, RIGHTS COMMITTEE","R/41/43BPALESTINE, RIGHTS COMMITTEE"
41,2979,0,12/3/1986,R/41/43C,1,0,0,0,0,0,124,3,19,Requests the Department of Public Information of the Secretariat to assist in the worldwide dissemination of 'accurate and comprehensive information' in support for the inalienable rights of the Palestinian people',"PALESTINE, INFORMATION","R/41/43CPALESTINE, INFORMATION"
41,2980,0,12/3/1986,R/41/43D,1,0,0,0,0,0,121,4,19,"Calls for the convening of the International Peace Conference on the Middle East, under the auspices of the United Nations, with the participation of all parties to the conflict, including the Palestine Liberation Organization, on an equal foot",MIDDLE EAST PEACE CONFERENCE,R/41/43DMIDDLE EAST PEACE CONFERENCE
41,2981,0,12/4/1986,R/41/44A,0,0,0,0,0,0,111,3,21,Financing of the United Nations Disengagement Observer Force,DISENGAGEMENT OBSERVER FORCE,R/41/44ADISENGAGEMENT OBSERVER FORCE
41,2982,0,12/4/1986,R/41/44B,0,0,0,0,0,0,116,0,22,Financing of the United Nations Disengagement Observer Force,DISENGAGEMENT OBSERVER FORCE,R/41/44BDISENGAGEMENT OBSERVER FORCE
41,2983,0,12/4/1986,R/41/45,0,1,1,0,0,0,145,0,7,Implementation of General Assembly resolution 40/79 concerning the signature and ratification of Additional Protocol I of the Treaty for the Prohibition of Nuclear Weapons in Latin America (Treaty of Tlatelolco),"DENUCLEARIZATION, LATIN AMERICA","R/41/45DENUCLEARIZATION, LATIN AMERICA"
41,2984,0,12/4/1986,R/41/46A,0,1,0,0,0,0,135,3,14,Cessation of all nuclear-test explosions,"CESSATION, NUCLEAR TESTING","R/41/46ACESSATION, NUCLEAR TESTING"
41,2985,0,12/4/1986,R/41/46B,0,1,0,0,0,0,127,3,21,Cessation of all nuclear-test explosions,"CESSATION, NUCLEAR TESTING","R/41/46BCESSATION, NUCLEAR TESTING"
41,2986,0,12/4/1986,R/41/47,0,1,0,0,0,0,137,1,15,Urgent need for a comprehensive nuclear-test-ban treaty :,COMPREHENSIVE TEST-BAN-TREATY,R/41/47COMPREHENSIVE TEST-BAN-TREATY
41,2987,0,12/4/1986,R/41/49,0,1,1,0,0,0,108,3,40,Establishment of a nuclear-weapon-free zone in South Asia,"DENUCLEARIZATION, SOUTH ASIA","R/41/49DENUCLEARIZATION, SOUTH ASIA"
41,2988,0,12/4/1986,R/41/51,0,1,0,0,0,0,105,18,26,Conclusion of effective international arrangements on the strengthening of the security of non-nuclear-weapon States against the use or threat of use of nuclear weapons,NON-NUCLEAR STATES,R/41/51NON-NUCLEAR STATES
41,2989,0,12/4/1986,R/41/52,0,1,0,0,0,0,149,0,4,Conclusion of effective international arrangements to assure non-nuclear-weapon States against the use or threat of use of nuclear weapons,NON-NUCLEAR STATES,R/41/52NON-NUCLEAR STATES
41,2990,0,12/4/1986,R/41/53,0,0,1,0,0,0,154,0,1,Prevention of an arms race in outer space,"ARMS RACE, OUTER SPACE","R/41/53ARMS RACE, OUTER SPACE"
41,2991,0,12/4/1986,R/41/54,0,1,0,0,0,0,122,3,26,Implementation of General Assembly resolution 40/88 on the immediate cessation and prohibiton of nuclear-weapon tests,"CESSATION, NUCLEAR TESTING","R/41/54CESSATION, NUCLEAR TESTING"
41,2992,0,12/4/1986,R/41/55A,0,1,1,0,0,0,151,0,5,Implementation of the Declaration on the Denuclearization of Africa,"DENUCLEARIZATION, AFRICA","R/41/55ADENUCLEARIZATION, AFRICA"
41,2993,0,12/4/1986,R/41/55B,0,1,1,0,0,0,139,4,13,Implementation of the Declaration on the Denuclearization of Africa,"DENUCLEARIZATION, AFRICA","R/41/55BDENUCLEARIZATION, AFRICA"
41,2994,0,12/4/1986,R/41/56,0,1,1,0,0,0,127,1,26,Prohibition of the development and manufacture of new types of weapons of mass destruction and new systems of such weapons,"NUCLEAR WEAPONS, MANUFACTURING","R/41/56NUCLEAR WEAPONS, MANUFACTURING"
41,2995,0,12/4/1986,R/41/58B,0,0,1,0,0,0,99,11,42,Prohibition of chemical and bacteriological (biological) weapons,"CHEMICAL, BIOLOGICAL WEAPONS","R/41/58BCHEMICAL, BIOLOGICAL WEAPONS"
41,2996,1,12/4/1986,R/41/58C,0,0,1,0,0,0,138,0,15,Prohibition of chemical and bacteriological (biological) weapons,"CHEMICAL, BIOLOGICAL WEAPONS","R/41/58CCHEMICAL, BIOLOGICAL WEAPONS"
41,2997,0,12/4/1986,R/41/59B,0,0,1,0,0,0,116,0,26,Objective information on military matters,"GENERAL, COMPLETE DISARMAMENT","R/41/59BGENERAL, COMPLETE DISARMAMENT"
41,2998,0,12/4/1986,R/41/59D,0,0,1,0,0,0,117,16,19,Contribution of the specialized agencies and other organizations and programmes of the United Nations system to the cause of arms limitation and disarmament,"GENERAL, COMPLETE DISARMAMENT","R/41/59DGENERAL, COMPLETE DISARMAMENT"
41,2999,0,12/4/1986,R/41/59E,0,0,1,0,0,0,129,0,21,Confidence-building and security-building measures and conventional disarmament,"GENERAL, COMPLETE DISARMAMENT","R/41/59EGENERAL, COMPLETE DISARMAMENT"
41,3000,0,12/4/1986,R/41/59G,0,0,1,0,0,0,150,0,2,Conventional-weapon disarmament,"GENERAL, COMPLETE DISARMAMENT","R/41/59GGENERAL, COMPLETE DISARMAMENT"
41,3001,0,12/4/1986,R/41/59H,0,0,1,0,0,1,137,1,17,Comprehensive study on the military use of research and development,"GENERAL, COMPLETE DISARMAMENT","R/41/59HGENERAL, COMPLETE DISARMAMENT"
41,3002,0,12/4/1986,R/41/59I,0,0,1,0,0,0,111,3,38,"Prohibition of the development, production, stockpiling and use of radiological weapons.","GENERAL, COMPLETE DISARMAMENT","R/41/59IGENERAL, COMPLETE DISARMAMENT"
41,3003,0,12/4/1986,R/41/59K,0,0,1,0,0,0,153,1,1,Naval armaments and disarmament,NAVAL DISARMAMENT,R/41/59KNAVAL DISARMAMENT
41,3004,0,12/4/1986,R/41/59L,0,1,0,0,0,0,147,1,6,Prohibition of the production of fissionable material for weapons purposes,FISSIONABLE MATERIAL,R/41/59LFISSIONABLE MATERIAL
41,3005,0,12/4/1986,R/41/59M,0,0,1,0,0,0,138,0,7,Conventional disarmament on a regional scale,"DISARMAMENT, CONVENTIONAL","R/41/59MDISARMAMENT, CONVENTIONAL"
41,3006,0,12/4/1986,R/41/59N,0,1,0,0,0,0,130,1,22,Notification of nuclear tests,NOTIFCATION OF NUCLEAR TESTS,R/41/59NNOTIFCATION OF NUCLEAR TESTS
41,3007,0,12/4/1986,R/41/60A,0,0,1,0,0,0,114,3,36,World Disarmament Campaign: actions and activities,WORLD DISARMAMENT CAMPAIGN,R/41/60AWORLD DISARMAMENT CAMPAIGN
41,3008,0,12/4/1986,R/41/60B,0,0,1,0,0,0,144,0,9,World Disarmament Campaign: actions and activities,WORLD DISARMAMENT CAMPAIGN,R/41/60BWORLD DISARMAMENT CAMPAIGN
41,3009,0,12/4/1986,R/41/60C,0,0,0,0,0,0,155,0,0,Consideration of guidelines for confidence-building measures,CONFIDENCE-BUILDING,R/41/60CCONFIDENCE-BUILDING
41,3010,0,12/4/1986,R/41/60E,0,1,1,0,0,0,136,12,5,Nuclear weapon freeze,"FREEZE, NUCLEAR WEAPONS","R/41/60EFREEZE, NUCLEAR WEAPONS"
41,3011,0,12/4/1986,R/41/60F,0,1,1,0,0,0,132,17,4,Convention on the Prohibition of the Use of Nuclear Weapons,"PROHIBITION, NUCLEAR USE","R/41/60FPROHIBITION, NUCLEAR USE"
41,3012,0,12/4/1986,R/41/60H,0,0,1,0,0,0,154,1,0,UN programme of fellowships on disarmament,DISARMAMENT FELLOWSHIPS,R/41/60HDISARMAMENT FELLOWSHIPS
41,3013,0,12/4/1986,R/41/60I,0,1,1,0,0,0,139,12,4,Implementation of General Assembly resolution 40/151C on a nuclear arms freeze.,"FREEZE, NUCLEAR WEAPONS","R/41/60IFREEZE, NUCLEAR WEAPONS"
41,3014,0,12/4/1986,R/41/63A,1,0,0,0,0,0,108,2,34,Calls upon Israel to release all Arabs arbitrarily detained or imprisoned as a result of their struggle for self-determination and for the liberation of their territories;,"PALESTINE, DETENTIONS","R/41/63APALESTINE, DETENTIONS"
41,3015,0,12/4/1986,R/41/63B,1,0,0,0,0,0,145,1,6,"Reaffirms that the Geneva Convention relative to the Protection of Civilian Persons in Time of War, of 12 August 1949, is applicable to the Palestinian and other Arab territories occupied by Israel since 1967, including Jerusalem","PALESTINE, DETENTIONS","R/41/63BPALESTINE, DETENTIONS"
41,3016,0,12/4/1986,R/41/63C,1,0,0,1,0,0,145,1,5,Applicability of the Geneva Convention relative to the Protection of Civilian Persons in Time of War (12 Aug. 1949),"ISRAEL, GENEVA CONVENTION","R/41/63CISRAEL, GENEVA CONVENTION"
41,3017,0,12/4/1986,R/41/63D,1,0,0,0,1,0,114,2,36,"Illegality of Israeli measures threatening the legal status, geographical nature and demographic composition of the occupied territories","ISRAEL, OCCUPIED TERRITORIES","R/41/63DISRAEL, OCCUPIED TERRITORIES"
41,3018,0,12/4/1986,R/41/63E,1,0,0,1,1,0,131,1,21,Violation of the human rights of the civilian population of the territories occupied by Israel,"HUMAN RIGHTS, OCCUPIED TERRITORIES","R/41/63EHUMAN RIGHTS, OCCUPIED TERRITORIES"
41,3019,0,12/4/1986,R/41/63F,1,0,0,0,0,0,142,1,11,"Demands that the Government of Israel, the occupying Power, rescind the illegal measures taken by the Israeli military occupation authorities in expelling the Mayor of Halhul, the Sharia Judge of Hebron and, in 1985, other Palestinians and that","PALESTINE, LEADERS","R/41/63FPALESTINE, LEADERS"
41,3020,0,12/4/1986,R/41/63G,1,0,0,0,0,0,120,2,32,Affirms the illegality of Israel's occupation and transformation of the Golan heights,"ISRAEL, GOLAN HEIGHTS","R/41/63GISRAEL, GOLAN HEIGHTS"
41,3021,0,12/4/1986,R/41/68A,0,0,0,0,0,0,147,1,4,INTERNATIONAL COMMUNICATION ORDER,INTERNATIONAL COMMUNICATION ORDER,R/41/68AINTERNATIONAL COMMUNICATION ORDER
41,3022,0,12/4/1986,R/41/68B,0,0,0,0,0,0,143,2,7,"Information dissemination, role UNESCO",NEW INFORMATION ORDER,R/41/68BNEW INFORMATION ORDER
41,3023,0,12/4/1986,R/41/68E,0,0,0,0,0,0,134,10,9,40th anniversary of Unesco,UNESCO,R/41/68EUNESCO
41,3024,0,12/4/1986,R/41/69A,1,0,0,0,0,0,149,0,1,"Urges all Member States to extend and expedite aid and assistance to the relief agency. Notes with regret that repatriation or compensation of the refugees, as provided for in paragraph 11 of its resolution 194 (III), has not yet been effected","PALESTINE, ASSISTANCE","R/41/69APALESTINE, ASSISTANCE"
41,3025,0,12/4/1986,R/41/69D,1,0,0,0,0,0,153,0,1,"Offers by Member States of grants and scholarships for higher education, including vocational training, for Palestine refugees","PALESTINE, SCHOLARSHIPS, GRANTS","R/41/69DPALESTINE, SCHOLARSHIPS, GRANTS"
41,3026,0,12/4/1986,R/41/69E,1,0,0,0,0,0,146,2,5,Palestine refugees in the Gaza Strip,"GAZA STRIP, REFUGEES","R/41/69EGAZA STRIP, REFUGEES"
41,3027,0,12/4/1986,R/41/69F,1,0,0,0,0,0,130,20,4,"Calls upon all Governments, as a matter of urgency, to make the most generous efforts possible to meet the anticipated needs of the the United Nations Relief and Works Agency for Palestine Refugees in the Near East","PALESTINE, REFUGEES, RELIEF","R/41/69FPALESTINE, REFUGEES, RELIEF"
41,3028,0,12/4/1986,R/41/69G,1,0,0,0,0,0,126,2,25,Reaffirms the inalienable right of all displaced inhabitants to return to their homes or former places of residence in the territories occupied by Israel since 1967,"PALESTINE, DISPLACED PERSONS","R/41/69GPALESTINE, DISPLACED PERSONS"
41,3029,0,12/4/1986,R/41/69H,1,0,0,0,0,0,124,2,28,"Reaffirms that the Palestine Arab refugees are entitled to their property and to the income derived therefrom, in conformity with the principles of justice and equity","PALESTINE, REFUGEES, PROPERTIES","R/41/69HPALESTINE, REFUGEES, PROPERTIES"
41,3030,0,12/4/1986,R/41/69I,1,0,0,0,0,0,121,2,29,"Holds Israel responsible for the security of the Palestine refugees in the occupied Palestinian territory, including Jerusalem, and other Arab territories occupied by Israel since 1967, and calls upon it to fulfil its obligations as the occupyi","PALESTINE, REFUGEES, PROTECTION","R/41/69IPALESTINE, REFUGEES, PROTECTION"
41,3031,0,12/4/1986,R/41/69J,1,0,0,0,0,0,145,2,6,"Calls upon Israel to abandon its plans and to refrain from the removal, and from any action that may lead to the removal and resettlement, of Palestine refugees in the West Bank and from the destruction of their camps;.","WEST BANK, REFUGEES","R/41/69JWEST BANK, REFUGEES"
41,3032,0,12/4/1986,R/41/69K,1,0,0,0,0,0,151,2,0,"Emphasizes the need for strengthening the educational system in the Palestinian territory occupied by Israel since 5 June 1967, including Jerusalem, and specifically the need for the establishment of the proposed university and Requests the Sec","JERUSALEM, UNIVERSITY","R/41/69KJERUSALEM, UNIVERSITY"
41,3033,0,12/4/1986,R/41/71,0,0,0,0,1,0,126,10,17,Observer status of national liberation movements recognized by OAU and/or by the League of Arab States,"LIBERATION MOVEMENTS, OBSERVER STATUS","R/41/71LIBERATION MOVEMENTS, OBSERVER STATUS"
41,3034,0,12/4/1986,R/41/73,0,0,0,0,0,1,131,0,23,Progressive development of the principles and norms of international law relating to the new international economic order,INTERNATIONAL ECONOMIC ORDER,R/41/73INTERNATIONAL ECONOMIC ORDER
41,3035,0,12/4/1986,R/41/75,0,0,0,0,0,0,141,5,8,Draft Code of Offences against the Peace and Security of Mankind,PEACE AND SECURITY,R/41/75PEACE AND SECURITY
41,3036,0,12/5/1986,R/41/86A,0,0,1,0,0,0,88,0,56,"Calls upon the Government of the Union of Soviet Socialist Republics and the Government of the United States of America to spare no effort in seeking the attainment of their agreed objectives in the negotiations, in accordance with the security",BILATERAL ARMS NEGOTIATIONS,R/41/86ABILATERAL ARMS NEGOTIATIONS
41,3037,0,12/5/1986,R/41/86B,0,1,1,0,0,0,118,17,10,"Requests the Conference on Disarmament to commence negotiations on the item Prevention of nuclear war of its agenda and to consider, inter#alia, the elaboration of an international instrument of a legally binding character laying down the oblig",NUCLEAR NON-USE,R/41/86BNUCLEAR NON-USE
